1.4800, -7.16576682, 1.02262837, 0.55252690
1.4900, -7.23876307, 1.02537022, 0.48013927
1.5000, -7.30254556, 1.02769074, 0.40711381
1.5100, -7.35688307, 1.02958898, 0.33354498
1.5200, -7.40157697, 1.03106415, 0.25952921
1.5300, -7.43646277, 1.03211565, 0.18516458
1.5400, -7.46141137, 1.03274305, 0.11055047
1.5500, -7.47633007, 1.03294609, 0.03578717
1.5600, -7.48116327, 1.03272468, -0.03902446
1.5700, -7.47589295, 1.03207892, -0.11378339
1.5800, -7.46053876, 1.03100907, -0.18838878
1.5900, -7.43515792, 1.02951558, -0.26274036
1.6000, -7.39984471, 1.02759905, -0.33673881
1.6100, -7.35472981, 1.02526027, -0.41028611
1.6200, -7.29997920, 1.02250021, -0.48328590
1.6300, -7.23579294, 1.01932000, -0.55564383
1.6400, -7.16240364, 1.01572094, -0.62726786
1.6500, -7.08007467, 1.01170451, -0.69806861
1.6600, -6.98909821, 1.00727237, -0.76795959
1.6700, -6.88979314, 1.00242634, -0.83685752
1.6800, -6.78250269, 0.99716840, -0.90468255
1.6900, -6.66759206, 0.99150072, -0.97135847
1.7000, -6.54544588, 0.98542563, -1.03681293
1.7100, -6.41646560, 0.97894561, -1.10097759
1.7200, -6.28106687, 0.97206335, -1.16378825
1.7300, -6.13967691, 0.96478165, -1.22518502
1.7400, -5.99273183, 0.95710352, -1.28511234
1.7500, -5.84067408, 0.94903211, -1.34351908
1.7600, -5.68394985, 0.94057074, -1.40035858
1.7700, -5.52300669, 0.93172288, -1.45558865
1.7800, -5.35829109, 0.92249217, -1.50917156
1.7900, -5.19024630, 0.91288241, -1.56107402
1.8000, -5.01931019, 0.90289753, -1.61126712
1.8100, -4.84591334, 0.89254165, -1.65972626
1.8200, -4.67047720, 0.88181902, -1.70643103
1.8300, -4.49341247, 0.87073404, -1.75136515
1.8400, -4.31511765, 0.85929127, -1.79451633
1.8500, -4.13597771, 0.84749541, -1.83587611
1.8600, -3.95636297, 0.83535132, -1.87543974
1.8700, -3.77662814, 0.82286397, -1.91320602
1.8800, -3.59711152, 0.81003850, -1.94917713
1.8900, -3.41813437, 0.79688018, -1.98335848
1.9000, -3.24000038, 0.78339442, -2.01575848
1.9100, -3.06299538, 0.76958676, -2.04638844
1.9200, -2.88738708, 0.75546287, -2.07526231
1.9300, -2.71342505, 0.74102855, -2.10239656
1.9400, -2.54134070, 0.72628974, -2.12780996
1.9500, -2.37134746, 0.71125250, -2.15152344
1.9600, -2.20364102, 0.69592299, -2.17355985
1.9700, -2.03839963, 0.68030753, -2.19394384
1.9800, -1.87578456, 0.66441252, -2.21270169
1.9900, -1.71594053, 0.64824451, -2.22986110
2.0000, -1.55899625, 0.63181012, -2.24545106
2.0100, -1.40506504, 0.61511612, -2.25950171
2.0200, -1.25424538, 0.59816937, -2.27204416
2.0300, -1.10662163, 0.58097682, -2.28311038
